City,StationId,StationName,Date,year,month,day_of_week,season,PM2.5,NO2,AQI_Bucket
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-07-27,2018,7,4,Monsoon,11.92,7.75,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-07-28,2018,7,5,Monsoon,17.74,20.1,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-07-29,2018,7,6,Monsoon,21.78,20.63,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-07-30,2018,7,0,Monsoon,28.31,24.83,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-07-31,2018,7,1,Monsoon,27.1,23.91,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-01,2018,8,2,Monsoon,20.21,16.41,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-02,2018,8,3,Monsoon,18.52,18.33,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-03,2018,8,4,Monsoon,25.59,21.95,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-04,2018,8,5,Monsoon,21.79,15.65,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-05,2018,8,6,Monsoon,24.0,28.8,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-07,2018,8,1,Monsoon,18.47,16.89,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-08,2018,8,2,Monsoon,16.73,16.05,Good
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-09,2018,8,3,Monsoon,18.72,25.46,Good
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-10,2018,8,4,Monsoon,11.39,11.2,Good
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-11,2018,8,5,Monsoon,10.62,9.32,Good
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-12,2018,8,6,Monsoon,8.1,8.58,Good
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-13,2018,8,0,Monsoon,9.28,7.85,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-14,2018,8,1,Monsoon,7.45,8.92,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-15,2018,8,2,Monsoon,15.32,10.48,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-16,2018,8,3,Monsoon,8.84,6.74,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-17,2018,8,4,Monsoon,11.39,7.96,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-18,2018,8,5,Monsoon,12.51,6.6,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-19,2018,8,6,Monsoon,8.71,6.04,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-21,2018,8,1,Monsoon,11.3,11.69,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-22,2018,8,2,Monsoon,7.0,7.66,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-24,2018,8,4,Monsoon,15.76,19.03,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-25,2018,8,5,Monsoon,18.79,20.45,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-26,2018,8,6,Monsoon,15.05,14.59,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-27,2018,8,0,Monsoon,10.1,13.33,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-28,2018,8,1,Monsoon,14.43,16.04,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-29,2018,8,2,Monsoon,22.65,16.8,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-30,2018,8,3,Monsoon,28.45,19.36,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-08-31,2018,8,4,Monsoon,24.94,19.99,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-01,2018,9,5,Monsoon,26.24,21.34,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-02,2018,9,6,Monsoon,30.6,24.63,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-03,2018,9,0,Monsoon,21.81,23.75,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-04,2018,9,1,Monsoon,24.22,26.49,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-05,2018,9,2,Monsoon,19.82,17.14,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-06,2018,9,3,Monsoon,25.11,21.87,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-07,2018,9,4,Monsoon,31.3,25.22,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-08,2018,9,5,Monsoon,27.1,21.31,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-11,2018,9,1,Monsoon,33.28,32.4,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-12,2018,9,2,Monsoon,40.66,23.58,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-13,2018,9,3,Monsoon,40.56,17.56,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-14,2018,9,4,Monsoon,37.93,20.86,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-15,2018,9,5,Monsoon,31.64,18.65,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-18,2018,9,1,Monsoon,22.12,16.1,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-19,2018,9,2,Monsoon,29.25,17.41,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-20,2018,9,3,Monsoon,38.32,26.27,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-21,2018,9,4,Monsoon,35.02,21.04,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-22,2018,9,5,Monsoon,24.29,13.45,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-23,2018,9,6,Monsoon,19.69,12.18,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-24,2018,9,0,Monsoon,18.81,14.01,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-25,2018,9,1,Monsoon,26.13,22.94,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-26,2018,9,2,Monsoon,24.08,27.49,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-27,2018,9,3,Monsoon,21.81,28.22,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-09-29,2018,9,5,Monsoon,14.58,15.29,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-10-01,2018,10,0,Post-Monsoon,8.98,12.51,Good
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-10-02,2018,10,1,Post-Monsoon,9.7,13.81,Good
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-10-05,2018,10,4,Post-Monsoon,25.88,17.79,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-10-06,2018,10,5,Post-Monsoon,49.7,25.91,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-10-07,2018,10,6,Post-Monsoon,68.66,36.24,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-10-09,2018,10,1,Post-Monsoon,65.16,52.69,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-10-10,2018,10,2,Post-Monsoon,52.88,26.45,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-10-12,2018,10,4,Post-Monsoon,40.99,29.54,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-10-13,2018,10,5,Post-Monsoon,47.2,28.13,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-10-14,2018,10,6,Post-Monsoon,39.22,24.58,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-10-15,2018,10,0,Post-Monsoon,36.86,27.36,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-10-16,2018,10,1,Post-Monsoon,34.41,25.38,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-10-17,2018,10,2,Post-Monsoon,22.05,18.92,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-10-23,2018,10,1,Post-Monsoon,71.31,25.88,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-10-24,2018,10,2,Post-Monsoon,63.54,25.81,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-10-26,2018,10,4,Post-Monsoon,56.53,36.38,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-10-27,2018,10,5,Post-Monsoon,69.42,45.82,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-10-28,2018,10,6,Post-Monsoon,53.53,38.23,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-10-29,2018,10,0,Post-Monsoon,48.33,36.77,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-10-30,2018,10,1,Post-Monsoon,58.65,36.24,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-10-31,2018,10,2,Post-Monsoon,33.33,19.63,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-11-03,2018,11,5,Post-Monsoon,12.7,30.66,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-11-04,2018,11,6,Post-Monsoon,16.86,26.48,Good
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-11-05,2018,11,0,Post-Monsoon,21.58,39.44,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-11-06,2018,11,1,Post-Monsoon,23.22,39.56,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-11-07,2018,11,2,Post-Monsoon,28.39,45.23,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-11-09,2018,11,4,Post-Monsoon,51.51,57.93,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-11-10,2018,11,5,Post-Monsoon,56.85,62.91,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-11-11,2018,11,6,Post-Monsoon,68.25,65.0,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-11-12,2018,11,0,Post-Monsoon,84.48,80.74,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-11-13,2018,11,1,Post-Monsoon,77.38,75.54,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-11-14,2018,11,2,Post-Monsoon,71.23,89.44,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-11-17,2018,11,5,Post-Monsoon,16.21,43.42,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-11-18,2018,11,6,Post-Monsoon,19.48,35.92,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-11-19,2018,11,0,Post-Monsoon,26.8,38.81,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-11-20,2018,11,1,Post-Monsoon,48.35,38.27,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-11-21,2018,11,2,Post-Monsoon,50.02,47.93,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-11-26,2018,11,0,Post-Monsoon,85.11,97.16,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-11-27,2018,11,1,Post-Monsoon,93.95,105.22,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-11-28,2018,11,2,Post-Monsoon,80.96,89.01,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-01,2018,12,5,Winter,77.86,90.28,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-02,2018,12,6,Winter,70.89,68.12,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-03,2018,12,0,Winter,74.34,69.78,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-04,2018,12,1,Winter,97.09,86.95,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-05,2018,12,2,Winter,89.63,76.89,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-07,2018,12,4,Winter,100.1,92.4,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-08,2018,12,5,Winter,110.12,92.9,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-09,2018,12,6,Winter,111.21,76.7,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-10,2018,12,0,Winter,107.24,72.27,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-11,2018,12,1,Winter,89.07,72.19,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-12,2018,12,2,Winter,93.1,77.58,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-14,2018,12,4,Winter,90.61,74.89,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-15,2018,12,5,Winter,96.57,57.77,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-16,2018,12,6,Winter,78.15,50.62,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-17,2018,12,0,Winter,19.26,30.38,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-18,2018,12,1,Winter,10.89,28.6,Good
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-19,2018,12,2,Winter,16.38,39.69,Good
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-21,2018,12,4,Winter,48.88,63.12,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-22,2018,12,5,Winter,55.24,55.65,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-23,2018,12,6,Winter,83.4,46.47,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-24,2018,12,0,Winter,93.78,67.51,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-25,2018,12,1,Winter,92.72,77.45,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-26,2018,12,2,Winter,76.48,69.63,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-28,2018,12,4,Winter,73.19,69.17,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-29,2018,12,5,Winter,82.53,67.17,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-30,2018,12,6,Winter,95.18,76.4,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2018-12-31,2018,12,0,Winter,79.29,74.24,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-01,2019,1,1,Winter,83.17,83.38,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-02,2019,1,2,Winter,109.97,124.57,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-03,2019,1,3,Winter,139.38,140.17,Very Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-04,2019,1,4,Winter,126.47,106.1,Very Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-05,2019,1,5,Winter,127.94,92.41,Very Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-06,2019,1,6,Winter,126.66,94.51,Very Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-07,2019,1,0,Winter,121.47,103.31,Very Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-08,2019,1,1,Winter,118.17,121.38,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-09,2019,1,2,Winter,97.45,121.94,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-10,2019,1,3,Winter,115.23,113.39,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-11,2019,1,4,Winter,121.81,100.16,Very Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-12,2019,1,5,Winter,99.69,71.61,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-13,2019,1,6,Winter,92.66,57.32,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-14,2019,1,0,Winter,116.99,58.43,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-15,2019,1,1,Winter,120.33,60.37,Very Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-16,2019,1,2,Winter,108.43,50.62,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-17,2019,1,3,Winter,118.0,58.6,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-18,2019,1,4,Winter,107.94,63.17,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-19,2019,1,5,Winter,108.34,61.22,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-20,2019,1,6,Winter,96.45,71.77,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-21,2019,1,0,Winter,90.25,64.26,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-22,2019,1,1,Winter,100.34,60.14,Poor
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-23,2019,1,2,Winter,62.75,49.18,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-24,2019,1,3,Winter,62.74,43.14,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-25,2019,1,4,Winter,34.51,38.2,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-26,2019,1,5,Winter,15.12,22.75,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-27,2019,1,6,Winter,27.25,27.55,Good
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-28,2019,1,0,Winter,51.67,55.79,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-29,2019,1,1,Winter,54.24,56.1,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-30,2019,1,2,Winter,47.81,65.34,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-01-31,2019,1,3,Winter,84.99,71.78,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-01,2019,2,4,Winter,63.05,68.18,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-02,2019,2,5,Winter,71.09,85.01,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-03,2019,2,6,Winter,76.78,69.13,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-04,2019,2,0,Winter,73.21,61.14,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-05,2019,2,1,Winter,81.64,83.44,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-06,2019,2,2,Winter,81.71,74.7,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-07,2019,2,3,Winter,75.52,25.85,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-08,2019,2,4,Winter,58.02,16.37,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-09,2019,2,5,Winter,65.56,23.26,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-10,2019,2,6,Winter,56.98,16.86,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-11,2019,2,0,Winter,74.5,17.12,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-12,2019,2,1,Winter,66.61,26.18,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-13,2019,2,2,Winter,70.86,28.42,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-14,2019,2,3,Winter,69.96,35.52,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-15,2019,2,4,Winter,60.11,22.82,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-16,2019,2,5,Winter,33.9,15.97,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-17,2019,2,6,Winter,31.75,13.31,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-18,2019,2,0,Winter,34.8,17.35,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-19,2019,2,1,Winter,32.07,17.16,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-20,2019,2,2,Winter,30.32,15.26,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-21,2019,2,3,Winter,38.35,21.18,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-22,2019,2,4,Winter,36.92,25.18,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-23,2019,2,5,Winter,43.16,28.73,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-24,2019,2,6,Winter,42.51,24.64,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-25,2019,2,0,Winter,33.88,18.86,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-26,2019,2,1,Winter,22.47,12.56,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-27,2019,2,2,Winter,14.78,8.15,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-02-28,2019,2,3,Winter,20.92,13.32,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-01,2019,3,4,Pre-Monsoon,27.08,9.07,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-02,2019,3,5,Pre-Monsoon,23.72,8.11,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-03,2019,3,6,Pre-Monsoon,22.49,12.0,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-04,2019,3,0,Pre-Monsoon,21.59,10.62,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-05,2019,3,1,Pre-Monsoon,34.44,13.02,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-06,2019,3,2,Pre-Monsoon,49.2,16.7,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-07,2019,3,3,Pre-Monsoon,42.1,13.22,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-08,2019,3,4,Pre-Monsoon,16.39,8.68,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-09,2019,3,5,Pre-Monsoon,12.88,9.92,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-10,2019,3,6,Pre-Monsoon,10.66,8.02,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-11,2019,3,0,Pre-Monsoon,12.77,8.45,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-12,2019,3,1,Pre-Monsoon,27.0,15.67,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-13,2019,3,2,Pre-Monsoon,32.79,17.4,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-14,2019,3,3,Pre-Monsoon,39.77,24.88,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-15,2019,3,4,Pre-Monsoon,43.78,19.29,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-16,2019,3,5,Pre-Monsoon,40.96,14.19,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-17,2019,3,6,Pre-Monsoon,40.08,14.86,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-18,2019,3,0,Pre-Monsoon,22.52,13.59,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-19,2019,3,1,Pre-Monsoon,22.09,9.6,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-20,2019,3,2,Pre-Monsoon,25.39,7.75,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-21,2019,3,3,Pre-Monsoon,21.71,6.24,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-22,2019,3,4,Pre-Monsoon,23.56,12.03,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-23,2019,3,5,Pre-Monsoon,23.68,14.63,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-24,2019,3,6,Pre-Monsoon,17.99,8.02,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-25,2019,3,0,Pre-Monsoon,17.03,10.15,Good
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-26,2019,3,1,Pre-Monsoon,20.58,9.93,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-27,2019,3,2,Pre-Monsoon,24.0,10.84,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-28,2019,3,3,Pre-Monsoon,27.44,12.49,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-29,2019,3,4,Pre-Monsoon,24.11,9.81,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-30,2019,3,5,Pre-Monsoon,28.43,9.49,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-03-31,2019,3,6,Pre-Monsoon,33.0,9.26,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-04-01,2019,4,0,Pre-Monsoon,37.09,7.48,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-04-02,2019,4,1,Pre-Monsoon,30.05,8.62,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-04-03,2019,4,2,Pre-Monsoon,20.75,5.59,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-04-04,2019,4,3,Pre-Monsoon,13.97,7.21,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-04-05,2019,4,4,Pre-Monsoon,18.72,6.06,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-04-06,2019,4,5,Pre-Monsoon,22.07,5.25,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-04-07,2019,4,6,Pre-Monsoon,19.4,7.03,Moderate
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-04-08,2019,4,0,Pre-Monsoon,13.49,4.2,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-04-09,2019,4,1,Pre-Monsoon,20.68,4.48,Satisfactory
Amaravati,AP001,"Secretariat, Amaravati - APPCB",2019-04-10,2019,4,2,Pre-Monsoon,16.52,3.14,Moderate
